COMBUSTIBLE;ESTADO;FECHA_REGISTRO;ANIO_REGISTRO;CLASE;DEPARTAMENTO;CANTIDAD 
ELECTRICO;ACTIVO;21/09/2015;2015;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;3/09/2015;2015;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;4/03/2015;2015;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;10/08/2015;2015;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;10/09/2014;2014;MOTOCICLETA;Huila;1
ELECTRICO;ACTIVO;4/03/2015;2015;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;14/10/2016;2016;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;19/06/2015;2015;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;27/07/2015;2015;MOTOCICLETA;Santander;1
ELECTRICO;ACTIVO;30/07/2015;2015;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;31/03/2016;2016;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;25/02/2016;2016;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;28/07/2015;2015;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;31/07/2015;2015;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;30/12/2015;2015;MOTOCICLETA;Valle del Cauca;1
ELECTRICO;ACTIVO;7/12/2015;2015;MOTOCICLETA;Caqueta;1
ELECTRICO;ACTIVO;2/10/2015;2015;MOTOCICLETA;Valle del Cauca;1
ELECTRICO;ACTIVO;6/11/2015;2015;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;8/01/2016;2016;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;29/10/2015;2015;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;7/12/2016;2016;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;21/10/2016;2016;AUTOMOVIL;Cundinamarca;1
ELECTRICO;ACTIVO;30/06/2016;2016;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;22/08/2016;2016;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;30/11/2016;2016;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;24/06/2015;2015;MOTOCICLETA;Valle del Cauca;1
ELECTRICO;ACTIVO;30/09/2015;2015;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;29/12/2015;2015;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;23/03/2016;2016;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;8/10/2015;2015;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;30/11/2015;2015;AUTOMOVIL;Valle del Cauca;1
ELECTRICO;ACTIVO;15/09/2015;2015;MOTOCICLETA;Santander;1
ELECTRICO;ACTIVO;26/12/2016;2016;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;19/01/2016;2016;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;29/12/2016;2016;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;3/11/2016;2016;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;30/06/2016;2016;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;17/12/2015;2015;MOTOCICLETA;Santander;1
ELECTRICO;ACTIVO;4/02/2016;2016;CAMIONETA;Valle del Cauca;1
ELECTRICO;ACTIVO;5/01/2016;2016;AUTOMOVIL;Valle del Cauca;1
ELECTRICO;ACTIVO;23/06/2016;2016;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;5/10/2015;2015;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;29/08/2015;2015;CAMIONETA;Bogota D.C.;1
ELECTRICO;ACTIVO;17/06/2015;2015;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;24/09/2015;2015;CAMIONETA;Bogota D.C.;1
ELECTRICO;ACTIVO;22/06/2015;2015;MOTOCICLETA;Risaralda;1
ELECTRICO;ACTIVO;25/01/2016;2016;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;13/12/2016;2016;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;19/05/2016;2016;MOTOCICLETA;Norte de Santander;1
ELECTRICO;ACTIVO;13/10/2015;2015;MOTOCICLETA;Valle del Cauca;1
ELECTRICO;ACTIVO;17/12/2016;2016;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;12/12/2016;2016;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;3/12/2015;2015;MOTOCICLETA;Santander;1
ELECTRICO;ACTIVO;29/01/2016;2016;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;29/07/2016;2016;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;6/06/2017;2017;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;23/02/2016;2016;MOTOCICLETA;Santander;1
ELECTRICO;ACTIVO;28/06/2016;2016;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;18/01/2016;2016;MOTOCICLETA;Santander;1
ELECTRICO;ACTIVO;2/02/2017;2017;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;17/03/2017;2017;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;15/03/2017;2017;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;21/06/2016;2016;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;27/09/2016;2016;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;7/01/2017;2017;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;28/12/2016;2016;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;4/04/2017;2017;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;4/04/2017;2017;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;10/11/2016;2016;MOTOCARRO;Cundinamarca;1
ELECTRICO;ACTIVO;4/11/2016;2016;MOTOCICLETA;Santander;1
ELECTRICO;ACTIVO;20/04/2016;2016;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;19/04/2016;2016;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;19/02/2016;2016;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;23/12/2016;2016;CAMIONETA;Bogota D.C.;1
ELECTRICO;ACTIVO;14/09/2016;2016;MOTOCARRO;Cundinamarca;1
ELECTRICO;ACTIVO;21/02/2017;2017;CAMIONETA;Antioquia;1
ELECTRICO;ACTIVO;12/02/2016;2016;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;6/04/2018;2018;MOTOCICLETA;Narino;1
ELECTRICO;ACTIVO;13/09/2016;2016;MOTOCICLETA;Valle del Cauca;1
ELECTRICO;ACTIVO;10/11/2016;2016;MOTOCARRO;Cundinamarca;1
ELECTRICO;ACTIVO;11/08/2016;2016;MOTOCICLETA;Valle del Cauca;1
ELECTRICO;ACTIVO;1/11/2016;2016;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;25/10/2016;2016;MOTOCICLETA;Valle del Cauca;1
ELECTRICO;ACTIVO;2/07/2016;2016;CAMIONETA;Cundinamarca;1
ELECTRICO;ACTIVO;11/10/2016;2016;MOTOCARRO;Cundinamarca;1
ELECTRICO;ACTIVO;23/03/2016;2016;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;22/09/2016;2016;MOTOCICLETA;Huila;1
ELECTRICO;ACTIVO;6/02/2017;2017;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;19/07/2017;2017;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;13/02/2017;2017;MOTOCARRO;Antioquia;1
ELECTRICO;ACTIVO;2/02/2017;2017;MOTOCICLETA;Huila;1
ELECTRICO;ACTIVO;10/03/2017;2017;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;10/05/2017;2017;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;30/09/2017;2017;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;6/07/2017;2017;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;6/02/2017;2017;MOTOCARRO;Antioquia;1
ELECTRICO;ACTIVO;4/01/2017;2017;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;30/05/2017;2017;CAMIONETA;Bogota D.C.;1
ELECTRICO;ACTIVO;7/11/2017;2017;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;3/05/2017;2017;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;21/02/2017;2017;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;18/04/2017;2017;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;22/11/2016;2016;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;28/12/2016;2016;MOTOCARRO;Cundinamarca;1
ELECTRICO;ACTIVO;15/03/2017;2017;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;11/09/2017;2017;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;22/08/2017;2017;MOTOCICLETA;Narino;1
ELECTRICO;ACTIVO;18/09/2018;2018;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;21/01/2021;2021;MOTOCARRO;Valle del Cauca;1
ELECTRICO;ACTIVO;20/06/2018;2018;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;17/02/2018;2018;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;15/12/2018;2018;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;22/01/2019;2019;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;27/09/2017;2017;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;21/10/2017;2017;CUADRICICLO;Antioquia;1
ELECTRICO;ACTIVO;27/12/2017;2017;CUADRICICLO;Valle del Cauca;1
ELECTRICO;ACTIVO;19/07/2018;2018;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;31/07/2018;2018;CUADRICICLO;Antioquia;1
ELECTRICO;ACTIVO;17/01/2019;2019;MOTOCARRO;Atlantico;1
ELECTRICO;ACTIVO;28/03/2018;2018;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;7/11/2017;2017;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;29/06/2018;2018;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;1/11/2018;2018;AUTOMOVIL;Tolima;1
ELECTRICO;ACTIVO;10/10/2018;2018;AUTOMOVIL;Cundinamarca;1
ELECTRICO;ACTIVO;8/05/2018;2018;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;31/05/2018;2018;CUADRICICLO;Antioquia;1
ELECTRICO;ACTIVO;27/11/2018;2018;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;9/11/2017;2017;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;9/11/2017;2017;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;8/11/2018;2018;CAMIONETA;Bogota D.C.;1
ELECTRICO;ACTIVO;8/11/2018;2018;CAMIONETA;Bogota D.C.;1
ELECTRICO;ACTIVO;15/11/2018;2018;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;19/07/2018;2018;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;28/02/2019;2019;CUADRICICLO;Bogota D.C.;1
ELECTRICO;ACTIVO;4/04/2019;2019;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;1/03/2019;2019;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;30/03/2019;2019;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;13/01/2020;2020;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;14/02/2019;2019;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;4/10/2019;2019;AUTOMOVIL;Cundinamarca;1
ELECTRICO;ACTIVO;20/02/2019;2019;CAMIONETA;Cundinamarca;1
ELECTRICO;ACTIVO;26/06/2019;2019;CAMIONETA;Antioquia;1
ELECTRICO;ACTIVO;14/06/2018;2018;CUADRICICLO;Bogota D.C.;1
ELECTRICO;ACTIVO;3/12/2018;2018;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;31/01/2018;2018;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;4/12/2018;2018;AUTOMOVIL;Norte de Santander;1
ELECTRICO;ACTIVO;30/04/2018;2018;CUADRICICLO;Antioquia;1
ELECTRICO;ACTIVO;30/11/2018;2018;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;7/03/2019;2019;CUADRICICLO;Bogota D.C.;1
ELECTRICO;ACTIVO;17/12/2018;2018;MOTOCICLETA;Valle del Cauca;1
ELECTRICO;ACTIVO;2/08/2019;2019;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;28/09/2018;2018;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;7/05/2019;2019;CAMION;Antioquia;1
ELECTRICO;ACTIVO;31/05/2018;2018;AUTOMOVIL;Risaralda;1
ELECTRICO;ACTIVO;18/10/2018;2018;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;13/06/2018;2018;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;8/11/2018;2018;CUADRICICLO;Antioquia;1
ELECTRICO;ACTIVO;1/11/2018;2018;CAMION;Antioquia;1
ELECTRICO;ACTIVO;31/05/2018;2018;AUTOMOVIL;Cundinamarca;1
ELECTRICO;ACTIVO;19/10/2017;2017;CUADRICICLO;Bogota D.C.;1
ELECTRICO;ACTIVO;25/06/2018;2018;AUTOMOVIL;Valle del Cauca;1
ELECTRICO;ACTIVO;10/04/2018;2018;MOTOCARRO;Antioquia;1
ELECTRICO;ACTIVO;29/09/2018;2018;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;15/01/2019;2019;CUADRICICLO;Antioquia;1
ELECTRICO;ACTIVO;26/10/2017;2017;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;28/02/2018;2018;CUADRICICLO;Bogota D.C.;1
ELECTRICO;ACTIVO;27/11/2018;2018;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;21/11/2018;2018;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;27/11/2018;2018;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;14/02/2018;2018;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;7/09/2018;2018;CUADRICICLO;Antioquia;1
ELECTRICO;ACTIVO;20/02/2018;2018;CUADRICICLO;Bogota D.C.;1
ELECTRICO;ACTIVO;21/03/2018;2018;CUADRICICLO;Caldas;1
ELECTRICO;ACTIVO;23/03/2018;2018;CUADRICICLO;Bogota D.C.;1
ELECTRICO;ACTIVO;21/09/2018;2018;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;1/11/2018;2018;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;19/09/2018;2018;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;24/08/2018;2018;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;21/03/2019;2019;CUADRICICLO;Bogota D.C.;1
ELECTRICO;ACTIVO;20/03/2019;2019;CUADRICICLO;Bogota D.C.;1
ELECTRICO;ACTIVO;3/10/2018;2018;CAMIONETA;Antioquia;1
ELECTRICO;ACTIVO;3/10/2018;2018;CAMIONETA;Antioquia;1
ELECTRICO;ACTIVO;31/01/2019;2019;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;22/03/2019;2019;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;5/02/2019;2019;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;7/05/2018;2018;CUADRICICLO;Bogota D.C.;1
ELECTRICO;ACTIVO;18/03/2019;2019;AUTOMOVIL;Cundinamarca;1
ELECTRICO;ACTIVO;6/12/2018;2018;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;28/12/2018;2018;CUADRICICLO;Antioquia;1
ELECTRICO;ACTIVO;18/02/2019;2019;CUADRICICLO;Bogota D.C.;1
ELECTRICO;ACTIVO;26/12/2018;2018;CAMIONETA;Bogota D.C.;1
ELECTRICO;ACTIVO;25/11/2016;2016;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;11/02/2015;2015;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;2/06/2011;2011;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;28/11/2014;2014;MOTOCICLETA;Valle del Cauca;1
ELECTRICO;ACTIVO;12/09/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;13/08/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;15/03/2017;2017;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;1/03/2013;2013;CAMIONETA;Antioquia;1
ELECTRICO;ACTIVO;16/10/2014;2014;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;24/05/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;11/02/2021;2021;TRICIMOTO;Valle del Cauca;1
ELECTRICO;ACTIVO;11/11/2020;2020;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;11/11/2020;2020;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;19/11/2020;2020;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;11/11/2020;2020;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;11/11/2020;2020;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;11/11/2020;2020;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;24/03/2021;2021;CAMIONETA;Bogota D.C.;1
ELECTRICO;ACTIVO;29/05/2021;2021;CAMIONETA;Bogota D.C.;1
ELECTRICO;ACTIVO;21/07/2021;2021;AUTOMOVIL;Santander;1
ELECTRICO;ACTIVO;8/09/2021;2021;MOTOCICLETA;Cundinamarca;1
ELECTRICO;ACTIVO;29/10/2019;2019;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;13/03/2020;2020;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;26/10/2019;2019;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;30/10/2019;2019;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;12/12/2019;2019;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;3/12/2019;2019;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;24/03/2021;2021;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;5/11/2020;2020;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;11/06/2021;2021;MOTOTRICICLO;Cundinamarca;1
ELECTRICO;ACTIVO;22/10/2020;2020;AUTOMOVIL;Cundinamarca;1
ELECTRICO;ACTIVO;10/02/2022;2022;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;1/10/2020;2020;CAMIONETA;Bogota D.C.;1
ELECTRICO;ACTIVO;19/02/2021;2021;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;24/02/2021;2021;AUTOMOVIL;Risaralda;1
ELECTRICO;ACTIVO;27/07/2021;2021;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;10/08/2021;2021;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;13/03/2020;2020;CUADRICICLO;Antioquia;1
ELECTRICO;ACTIVO;7/01/2021;2021;AUTOMOVIL;Santander;1
ELECTRICO;ACTIVO;3/05/2021;2021;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;19/07/2021;2021;AUTOMOVIL;Meta;1
ELECTRICO;ACTIVO;18/09/2020;2020;MOTOCARRO;Antioquia;1
ELECTRICO;ACTIVO;16/03/2021;2021;CAMIONETA;Cundinamarca;1
ELECTRICO;ACTIVO;23/07/2019;2019;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;24/11/2021;2021;CAMION;Antioquia;1
ELECTRICO;ACTIVO;1/06/2020;2020;CAMION;Antioquia;1
ELECTRICO;ACTIVO;25/11/2021;2021;CAMION;Antioquia;1
ELECTRICO;ACTIVO;23/08/2021;2021;CAMION;Cundinamarca;1
ELECTRICO;ACTIVO;1/06/2020;2020;CAMION;Antioquia;1
ELECTRICO;ACTIVO;5/03/2021;2021;CAMION;Valle del Cauca;1
ELECTRICO;ACTIVO;25/11/2021;2021;CAMION;Antioquia;1
ELECTRICO;ACTIVO;15/03/2021;2021;CAMION;Antioquia;1
ELECTRICO;ACTIVO;3/02/2021;2021;CAMION;Santander;1
ELECTRICO;ACTIVO;25/11/2021;2021;CAMION;Antioquia;1
ELECTRICO;ACTIVO;25/11/2021;2021;CAMION;Antioquia;1
ELECTRICO;ACTIVO;7/01/2021;2021;CAMION;Antioquia;1
ELECTRICO;ACTIVO;23/08/2021;2021;CAMION;Cundinamarca;1
ELECTRICO;ACTIVO;29/07/2019;2019;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;25/10/2019;2019;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;20/11/2020;2020;CUADRICICLO;Antioquia;1
ELECTRICO;ACTIVO;25/06/2019;2019;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;9/12/2019;2019;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;27/02/2020;2020;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;20/02/2020;2020;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;11/07/2020;2020;CAMION;Cundinamarca;1
ELECTRICO;ACTIVO;24/01/2020;2020;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;30/01/2021;2021;CAMION;Cundinamarca;1
ELECTRICO;ACTIVO;5/12/2019;2019;CAMION;Cundinamarca;1
ELECTRICO;ACTIVO;21/01/2020;2020;CAMION;Cundinamarca;1
ELECTRICO;ACTIVO;19/12/2019;2019;CAMION;Antioquia;1
ELECTRICO;ACTIVO;22/05/2019;2019;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;10/11/2020;2020;AUTOMOVIL;Cundinamarca;1
ELECTRICO;ACTIVO;18/03/2020;2020;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;26/08/2020;2020;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;30/12/2019;2019;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;19/09/2019;2019;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;29/02/2020;2020;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;19/02/2020;2020;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;18/06/2020;2020;BUS;Antioquia;1
ELECTRICO;ACTIVO;9/11/2020;2020;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;9/11/2020;2020;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;9/11/2020;2020;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;10/11/2020;2020;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;25/03/2021;2021;CAMIONETA;Bogota D.C.;1
ELECTRICO;ACTIVO;20/11/2019;2019;CAMIONETA;Bogota D.C.;1
ELECTRICO;ACTIVO;27/11/2019;2019;AUTOMOVIL;Valle del Cauca;1
ELECTRICO;ACTIVO;14/11/2019;2019;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;14/11/2019;2019;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;22/11/2019;2019;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;26/02/2019;2019;MOTOCICLETA;Risaralda;1
ELECTRICO;ACTIVO;15/07/2019;2019;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;17/06/2019;2019;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;19/09/2019;2019;AUTOMOVIL;Cundinamarca;1
ELECTRICO;ACTIVO;20/09/2019;2019;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;12/02/2019;2019;MOTOCICLETA;Valle del Cauca;1
ELECTRICO;ACTIVO;5/09/2018;2018;CUADRICICLO;Antioquia;1
ELECTRICO;ACTIVO;31/01/2018;2018;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;30/11/2019;2019;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;14/08/2019;2019;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;9/08/2019;2019;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;11/10/2019;2019;CUADRICICLO;Bogota D.C.;1
ELECTRICO;ACTIVO;26/04/2019;2019;CUADRICICLO;Bogota D.C.;1
ELECTRICO;ACTIVO;22/04/2019;2019;CUADRICICLO;Bogota D.C.;1
ELECTRICO;ACTIVO;22/04/2019;2019;CUADRICICLO;Antioquia;1
ELECTRICO;ACTIVO;12/04/2019;2019;CUADRICICLO;Antioquia;1
ELECTRICO;ACTIVO;4/04/2019;2019;CUADRICICLO;Antioquia;1
ELECTRICO;ACTIVO;18/06/2019;2019;CUADRICICLO;Bogota D.C.;1
ELECTRICO;ACTIVO;12/08/2019;2019;MOTOCICLETA;Cesar;1
ELECTRICO;ACTIVO;23/09/2019;2019;CAMION;Cundinamarca;1
ELECTRICO;ACTIVO;13/09/2019;2019;CAMION;Cundinamarca;1
ELECTRICO;ACTIVO;13/09/2019;2019;CAMION;Cundinamarca;1
ELECTRICO;ACTIVO;23/05/2019;2019;AUTOMOVIL;Atlantico;1
ELECTRICO;ACTIVO;11/07/2019;2019;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;16/07/2019;2019;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;11/03/2020;2020;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;4/07/2019;2019;AUTOMOVIL;Cundinamarca;1
ELECTRICO;ACTIVO;10/08/2021;2021;MOTOCARRO;Antioquia;1
ELECTRICO;ACTIVO;7/07/2021;2021;MOTOCARRO;Valle del Cauca;1
ELECTRICO;ACTIVO;27/02/2021;2021;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;13/09/2019;2019;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;16/09/2019;2019;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;5/09/2019;2019;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;16/04/2019;2019;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;13/08/2019;2019;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;8/06/2019;2019;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;8/06/2019;2019;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;9/09/2019;2019;BUS;Valle del Cauca;1
ELECTRICO;ACTIVO;9/09/2019;2019;BUS;Valle del Cauca;1
